%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1779681783555715207,0.01,0.0,0.0,0.0,0.0,0.0
1779681783656236117,0.01,0.0,0.0,0.0,0.0,0.0
1779681783756630194,0.01,0.0,0.0,0.0,0.0,0.0
1779681783857008082,0.01,0.0,0.0,0.0,0.0,0.0
1779681783957226795,0.01,0.0,0.0,0.0,0.0,0.0
1779681784057742145,0.01,0.0,0.0,0.0,0.0,0.0
1779681784157873236,0.01,0.0,0.0,0.0,0.0,0.0
1779681784258256141,0.01,0.0,0.0,0.0,0.0,0.0
1779681784358438650,0.01,0.0,0.0,0.0,0.0,0.0
1779681784458585754,0.01,0.0,0.0,0.0,0.0,0.0
1779681784558888612,0.01,0.0,0.0,0.0,0.0,0.0
1779681784659098669,0.01,0.0,0.0,0.0,0.0,0.0
1779681784759569390,0.01,0.0,0.0,0.0,0.0,0.0
1779681784859826956,0.01,0.0,0.0,0.0,0.0,0.0
1779681784960011025,0.01,0.0,0.0,0.0,0.0,0.0
1779681785060303642,0.01,0.0,0.0,0.0,0.0,0.0
1779681785160943868,0.01,0.0,0.0,0.0,0.0,0.0
1779681785261271563,0.01,0.0,0.0,0.0,0.0,0.0
1779681785361494824,0.01,0.0,0.0,0.0,0.0,0.0
1779681785461854087,0.01,0.0,0.0,0.0,0.0,0.0
1779681785562317707,0.01,0.0,0.0,0.0,0.0,0.0
1779681785662425229,0.01,0.0,0.0,0.0,0.0,0.0
1779681785762688093,0.01,0.0,0.0,0.0,0.0,0.0
1779681785862958037,0.01,0.0,0.0,0.0,0.0,0.0
1779681785963428803,0.01,0.0,0.0,0.0,0.0,0.0
1779681786063604612,0.01,0.0,0.0,0.0,0.0,0.0
1779681786163858137,0.01,0.0,0.0,0.0,0.0,0.0
1779681786264147669,0.01,0.0,0.0,0.0,0.0,0.0
1779681786364985606,0.01,0.0,0.0,0.0,0.0,0.0
1779681786465230480,0.01,0.0,0.0,0.0,0.0,0.0
1779681786565559243,0.01,0.0,0.0,0.0,0.0,0.0
1779681786665924460,0.01,0.0,0.0,0.0,0.0,0.0
1779681786766329954,0.01,0.0,0.0,0.0,0.0,0.0
1779681786866516440,0.01,0.0,0.0,0.0,0.0,0.0
1779681786966739400,0.01,0.0,0.0,0.0,0.0,0.0
1779681787067739899,0.01,0.0,0.0,0.0,0.0,0.0
1779681787167799925,0.01,0.0,0.0,0.0,0.0,0.0
1779681787268208375,0.01,0.0,0.0,0.0,0.0,0.0
1779681787368526638,0.01,0.0,0.0,0.0,0.0,0.0
1779681787468849715,0.01,0.0,0.0,0.0,0.0,0.0
1779681787569035200,0.01,0.0,0.0,0.0,0.0,0.0
1779681787669444933,0.01,0.0,0.0,0.0,0.0,0.0
1779681787770222181,0.01,0.0,0.0,0.0,0.0,0.0
1779681787870316037,0.01,0.0,0.0,0.0,0.0,0.0
1779681787970843624,0.01,0.0,0.0,0.0,0.0,0.0
1779681788071304125,0.01,0.0,0.0,0.0,0.0,0.0
1779681788171661741,0.01,0.0,0.0,0.0,0.0,0.0
1779681788271925722,0.01,0.0,0.0,0.0,0.0,0.0
1779681788372240433,0.01,0.0,0.0,0.0,0.0,0.0
1779681788472430217,0.01,0.0,0.0,0.0,0.0,0.0
1779681788534715945,0.0,0.0,0.0,0.0,0.0,0.0
1779681788635526445,0.0,0.0,0.0,0.0,0.0,0.0
1779681788735586481,0.0,0.0,0.0,0.0,0.0,0.0
1779681788835925752,0.0,0.0,0.0,0.0,0.0,0.0
1779681788936179576,0.0,0.0,0.0,0.0,0.0,0.0
1779681789036474615,0.0,0.0,0.0,0.0,0.0,0.0
1779681789136740037,0.0,0.0,0.0,0.0,0.0,0.0
1779681789170063525,0.0,0.0,0.0,0.0,0.0,0.05
1779681789270437614,0.0,0.0,0.0,0.0,0.0,0.1
1779681789370806444,0.0,0.0,0.0,0.0,0.0,0.1
1779681789471410757,0.0,0.0,0.0,0.0,0.0,0.1
1779681789571544689,0.0,0.0,0.0,0.0,0.0,0.1
1779681789671723996,0.0,0.0,0.0,0.0,0.0,0.1
1779681789772247213,0.0,0.0,0.0,0.0,0.0,0.1
1779681789872619038,0.0,0.0,0.0,0.0,0.0,0.1
1779681789973167434,0.0,0.0,0.0,0.0,0.0,0.1
1779681790073595024,0.0,0.0,0.0,0.0,0.0,0.1
1779681790173918631,0.0,0.0,0.0,0.0,0.0,0.1
1779681790274322103,0.0,0.0,0.0,0.0,0.0,0.1
1779681790374460664,0.0,0.0,0.0,0.0,0.0,0.1
1779681790474723798,0.0,0.0,0.0,0.0,0.0,0.1
1779681790574989967,0.0,0.0,0.0,0.0,0.0,0.1
1779681790675258107,0.0,0.0,0.0,0.0,0.0,0.1
1779681790775501391,0.0,0.0,0.0,0.0,0.0,0.1
1779681790875768065,0.0,0.0,0.0,0.0,0.0,0.1
1779681790975994151,0.0,0.0,0.0,0.0,0.0,0.1
1779681791076437788,0.0,0.0,0.0,0.0,0.0,0.1
1779681791176546053,0.0,0.0,0.0,0.0,0.0,0.1
1779681791276770790,0.0,0.0,0.0,0.0,0.0,0.1
1779681791376970511,0.0,0.0,0.0,0.0,0.0,0.1
1779681791477142909,0.0,0.0,0.0,0.0,0.0,0.1
1779681791577697232,0.0,0.0,0.0,0.0,0.0,0.1
1779681791677664333,0.0,0.0,0.0,0.0,0.0,0.1
1779681791777926403,0.0,0.0,0.0,0.0,0.0,0.1
1779681791878272059,0.0,0.0,0.0,0.0,0.0,0.1
1779681791978646895,0.0,0.0,0.0,0.0,0.0,0.1
1779681792079720562,0.0,0.0,0.0,0.0,0.0,0.1
1779681792179745418,0.0,0.0,0.0,0.0,0.0,0.1
1779681792280011061,0.0,0.0,0.0,0.0,0.0,0.1
1779681792380251403,0.0,0.0,0.0,0.0,0.0,0.1
1779681792480826976,0.0,0.0,0.0,0.0,0.0,0.1
1779681792581064907,0.0,0.0,0.0,0.0,0.0,0.1
1779681792681330647,0.0,0.0,0.0,0.0,0.0,0.1
1779681792781959097,0.0,0.0,0.0,0.0,0.0,0.1
1779681792882285174,0.0,0.0,0.0,0.0,0.0,0.1
1779681792982627367,0.0,0.0,0.0,0.0,0.0,0.1
1779681793082841230,0.0,0.0,0.0,0.0,0.0,0.1
1779681793183048465,0.0,0.0,0.0,0.0,0.0,0.1
1779681793283485909,0.0,0.0,0.0,0.0,0.0,0.1
1779681793383918929,0.0,0.0,0.0,0.0,0.0,0.1
1779681793485056729,0.0,0.0,0.0,0.0,0.0,0.1
1779681793585145894,0.0,0.0,0.0,0.0,0.0,0.1
1779681793685446950,0.0,0.0,0.0,0.0,0.0,0.1
1779681793785676216,0.0,0.0,0.0,0.0,0.0,0.1
1779681793886469657,0.0,0.0,0.0,0.0,0.0,0.1
1779681793986650499,0.0,0.0,0.0,0.0,0.0,0.1
1779681794086952022,0.0,0.0,0.0,0.0,0.0,0.1
1779681794187247231,0.0,0.0,0.0,0.0,0.0,0.1
1779681794287778255,0.0,0.0,0.0,0.0,0.0,0.1
1779681794387888210,0.0,0.0,0.0,0.0,0.0,0.1
1779681794488161001,0.0,0.0,0.0,0.0,0.0,0.1
1779681794588379445,0.0,0.0,0.0,0.0,0.0,0.1
1779681794688587626,0.0,0.0,0.0,0.0,0.0,0.1
1779681794788976985,0.0,0.0,0.0,0.0,0.0,0.1
1779681794889192342,0.0,0.0,0.0,0.0,0.0,0.1
1779681794989482750,0.0,0.0,0.0,0.0,0.0,0.1
1779681795089822353,0.0,0.0,0.0,0.0,0.0,0.1
1779681795189935524,0.0,0.0,0.0,0.0,0.0,0.1
1779681795290273522,0.0,0.0,0.0,0.0,0.0,0.1
1779681795390537226,0.0,0.0,0.0,0.0,0.0,0.1
1779681795490802492,0.0,0.0,0.0,0.0,0.0,0.1
1779681795590982046,0.0,0.0,0.0,0.0,0.0,0.1
1779681795691260959,0.0,0.0,0.0,0.0,0.0,0.1
1779681795791915976,0.0,0.0,0.0,0.0,0.0,0.1
1779681795892501994,0.0,0.0,0.0,0.0,0.0,0.1
1779681795992821371,0.0,0.0,0.0,0.0,0.0,0.1
1779681796093090071,0.0,0.0,0.0,0.0,0.0,0.1
