%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1779692098318750029,0.0,0.0,0.0,0.0,0.0,0.0
1779692098406480844,0.0,0.0,0.0,0.0,0.0,0.19855214323314974
1779692098506093681,0.0,0.0,0.0,0.0,0.0,0.1991198145041052
1779692098606520510,0.0,0.0,0.0,0.0,0.0,0.19406305789178913
1779692098706277245,0.0,0.0,0.0,0.0,0.0,0.1709372908285196
1779692098806316831,0.0,0.0,0.0,0.0,0.0,0.14589338824535014
1779692098906222489,0.0,0.0,0.0,0.0,0.0,0.11318757124095424
1779692099006432959,0.0,0.0,0.0,0.0,0.0,0.09372796769352176
1779692099106485003,0.024477115761821294,0.0,0.0,0.0,0.0,0.07693425572349799
1779692099206455003,0.024718650594122007,0.0,0.0,0.0,0.0,0.06038364667575591
